w lg_w A L psi
1	0	4.97410263352739	13.9342948414960	-277.200000000000
2.51188643150958	0.400000000000000	12.1813792001248	21.7139292554176	-284.400000000000
6.30957344480193	0.800000000000000	26.6810660068057	28.5240635450887	-298.800000000000
15.8489319246111	1.20000000000000	42.2862219289482	32.5239776950371	-328.320000000000
39.8107170553497	1.60000000000000	48.4928657261453	33.7135569973348	-347.759999999999
100	2	49.7350469523788	33.9332506454742	-352.800000000000
251.188643150958	2.40000000000000	49.9471606037449	33.9702160898084	-356.399999999998
630.957344480193	2.80000000000000	49.9874430413799	33.9772184456259	-359.280000000003
1584.89319246111	3.20000000000000	49.9980092717697	33.9790542549216	-356.400000000001
3981.07170553497	3.60000000000000	49.9996844151419	33.9793452638424	-356.400000000039
10000	4	49.9999499569816	33.9793913933533	-358.560000000006
